Ind_ID,label,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members
5067345,0,F,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16541.0,-1085,1,0,1,0,,2
5053711,0,F,Y,N,2,157500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12857.0,-1399,1,0,0,1,,4
5096234,0,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-17087.0,-7310,1,1,1,0,Medicine staff,2
5125158,0,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11970.0,-1748,1,0,0,0,Laborers,3
5143231,0,F,Y,Y,1,1575000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10142.0,-2479,1,0,0,0,Managers,2
5062688,0,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Married,Municipal apartment,-20112.0,-875,1,1,0,1,High skill tech staff,2
5105685,0,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-14132.0,-2805,1,1,1,0,Private service staff,4
5115984,0,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,-13174.0,-2477,1,0,0,0,Managers,4
5085769,0,F,N,Y,0,,Commercial associate,Secondary / secondary special,Married,House / apartment,-19310.0,-1477,1,0,0,0,Cleaning staff,2
5065363,0,F,N,Y,1,216000.0,Working,Higher education,Single / not married,House / apartment,-10512.0,-1782,1,0,1,0,Core staff,2
5140074,0,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15124.0,-431,1,0,0,0,Core staff,2
5067643,0,F,N,Y,0,171000.0,Pensioner,Higher education,Married,House / apartment,-19961.0,365243,1,0,0,0,,2
5091963,0,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-18809.0,-1416,1,1,0,0,Drivers,2
5053637,0,F,N,N,0,225000.0,Pensioner,Higher education,Separated,House / apartment,-21944.0,365243,1,0,0,0,,1
5067149,0,M,N,N,2,225000.0,Working,Incomplete higher,Married,House / apartment,-13969.0,-263,1,0,0,0,,4
5096424,0,M,Y,N,0,270000.0,Commercial associate,Higher education,Separated,House / apartment,-11621.0,-2349,1,0,1,0,,1
5046283,0,F,N,Y,0,67050.0,Pensioner,Higher education,Married,House / apartment,-24305.0,365243,1,0,0,0,,2
5029348,0,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-10942.0,-412,1,0,0,0,Drivers,2
5096061,0,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,-14321.0,-7068,1,0,0,0,Medicine staff,4
5028917,0,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17202.0,-1787,1,0,0,0,Sales staff,2
5117778,0,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,-14407.0,-1345,1,0,0,0,HR staff,1
5095310,0,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-12322.0,-3717,1,0,0,0,Core staff,2
5050655,0,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14667.0,-1048,1,1,1,0,Accountants,2
5033817,0,F,Y,N,1,292500.0,State servant,Higher education,Married,House / apartment,-16010.0,-2667,1,0,1,0,Core staff,3
5052963,0,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9984.0,-2606,1,0,0,0,Laborers,2
5113159,0,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-9862.0,-2135,1,1,0,0,Laborers,1
5143235,0,F,Y,Y,1,1575000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10142.0,-2479,1,0,0,0,Managers,2
5132800,0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-18540.0,-1534,1,0,0,0,Sales staff,1
5090549,0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15241.0,-2531,1,0,0,0,,2
5054522,0,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-10014.0,-2311,1,0,0,0,,3
5051061,0,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11945.0,-1323,1,0,1,0,,4
5010707,0,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15862.0,-5061,1,0,1,0,Drivers,2
5028984,0,F,N,Y,0,193500.0,Working,Secondary / secondary special,Separated,House / apartment,-19063.0,-2213,1,1,1,1,Laborers,1
5028615,0,,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-10681.0,-2152,1,0,1,0,Sales staff,1
5126034,0,F,Y,Y,0,108000.0,Working,Secondary / secondary special,Separated,House / apartment,-17171.0,-925,1,0,0,1,Cleaning staff,1
5090470,0,M,N,Y,1,900000.0,Working,Secondary / secondary special,Married,House / apartment,-15380.0,-4509,1,0,0,0,Laborers,3
5021775,0,F,N,Y,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14522.0,-1552,1,0,0,0,Laborers,2
5046415,0,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-14466.0,-1569,1,0,1,0,,2
5065606,0,M,Y,N,0,270000.0,Pensioner,Higher education,Married,House / apartment,-23489.0,365243,1,0,0,0,,2
5117314,0,M,N,Y,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,-16632.0,-1679,1,0,0,0,Laborers,3
5009195,0,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,-20953.0,-8684,1,1,1,0,Accountants,2
5139548,0,F,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13584.0,-6337,1,0,1,0,Medicine staff,4
5096416,0,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-16876.0,-97,1,1,0,0,,2
5042286,0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10809.0,-1222,1,0,0,0,Secretaries,1
5050729,0,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-8528.0,-531,1,0,0,0,,1
5038897,0,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22886.0,365243,1,0,1,0,,2
5050973,0,F,N,N,1,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-15964.0,-7591,1,0,0,0,Core staff,2
5044935,0,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,-16027.0,-5639,1,0,1,0,Managers,4
5113539,0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-20976.0,-1776,1,0,0,0,Laborers,2
5085990,0,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21717.0,365243,1,0,0,0,,2
5033452,0,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-19143.0,-5498,1,1,1,0,Core staff,2
5051240,0,F,Y,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23328.0,365243,1,0,0,0,,1
5065335,0,M,N,Y,0,202500.0,Commercial associate,Lower secondary,Married,Rented apartment,-9766.0,-1935,1,0,1,0,Sales staff,2
5145978,0,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,-19538.0,-5880,1,0,0,0,Secretaries,1
5105614,0,F,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,-12334.0,-460,1,0,0,0,Accountants,4
5038845,0,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17007.0,-1569,1,1,1,0,Sales staff,2
5105556,0,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19802.0,-4532,1,0,0,0,Laborers,2
5028383,0,M,Y,N,0,337500.0,Working,Secondary / secondary special,Single / not married,With parents,-11344.0,-3309,1,0,0,0,Core staff,1
5009980,0,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-20644.0,-3873,1,0,0,0,Medicine staff,2
5062075,0,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21392.0,365243,1,0,0,0,,2
5009706,0,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-11644.0,-344,1,0,0,0,Managers,2
5146463,0,M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,-9983.0,-1923,1,0,0,0,,2
5112662,0,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12269.0,-604,1,0,0,0,Managers,3
5096796,0,M,Y,Y,0,337500.0,Working,Higher education,Separated,House / apartment,-13188.0,-584,1,0,0,0,Laborers,1
5066843,0,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-17090.0,365243,1,0,0,0,,2
5066597,0,F,N,N,1,360000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-14805.0,-1922,1,0,0,0,Sales staff,3
5047704,0,F,N,Y,2,,Working,Secondary / secondary special,Single / not married,House / apartment,-14717.0,-1496,1,0,0,0,,3
5009074,0,F,Y,Y,1,450000.0,State servant,Higher education,Married,House / apartment,-17726.0,-708,1,0,1,1,Core staff,3
5090954,0,F,N,N,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,-19363.0,-12332,1,0,1,1,Medicine staff,1
5143019,0,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,-11768.0,-622,1,1,1,0,Laborers,2
5118617,0,F,N,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-15770.0,-5209,1,0,0,0,Sales staff,1
5116018,0,F,Y,Y,0,450000.0,Pensioner,Higher education,Widow,House / apartment,-22083.0,365243,1,0,1,0,,1
5139662,0,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,-23483.0,365243,1,0,0,0,,2
5042232,0,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12849.0,-6273,1,1,0,0,Sales staff,1
5125317,0,M,Y,N,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20874.0,-2722,1,0,0,0,,2
5068038,0,F,N,N,0,112500.0,State servant,Secondary / secondary special,Married,With parents,-17164.0,-9363,1,0,0,0,Medicine staff,2
5038814,0,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19366.0,-746,1,0,0,0,,2
5095356,0,F,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,With parents,-9020.0,-1039,1,0,0,0,Sales staff,1
5037266,0,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11892.0,-1322,1,0,0,0,Drivers,1
5052865,0,F,N,Y,0,94500.0,Commercial associate,Incomplete higher,Married,House / apartment,-13870.0,-3458,1,1,1,0,Sales staff,2
5096211,0,M,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14211.0,-158,1,1,0,0,Low-skill Laborers,2
5023280,0,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16701.0,-2457,1,0,0,0,Sales staff,2
5132340,0,F,N,Y,2,198000.0,Commercial associate,Incomplete higher,Separated,House / apartment,-15646.0,-2811,1,0,0,0,,3
5136012,0,F,N,N,3,180000.0,Working,Higher education,Married,House / apartment,-13678.0,-7018,1,0,0,0,Core staff,5
5045917,0,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-16990.0,-2026,1,0,0,0,Drivers,2
5041073,0,F,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18179.0,-188,1,0,0,0,Laborers,2
5149660,0,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11920.0,-2967,1,0,0,0,Realty agents,3
5022756,0,F,N,N,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-10800.0,-3166,1,0,0,0,Sales staff,2
5036562,0,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11953.0,-5107,1,1,0,0,,3
5117754,0,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-16011.0,-1649,1,0,0,0,Managers,2
5125281,0,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16280.0,-3694,1,0,0,1,Sales staff,3
5149039,0,F,N,Y,2,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-11008.0,-3697,1,0,0,0,Laborers,4
5021267,0,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-14512.0,-4596,1,0,0,0,Laborers,3
5125166,0,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11970.0,-1748,1,0,0,0,Laborers,3
5125524,0,M,N,N,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,-13865.0,-5674,1,1,1,0,Core staff,4
5010089,0,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10304.0,-1682,1,0,0,0,Laborers,2
5126457,0,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,-16825.0,-196,1,0,0,0,Security staff,2
5142763,0,F,N,N,0,117000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-10021.0,-530,1,0,0,0,Sales staff,1
5023261,0,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-21202.0,-1696,1,0,0,0,Drivers,2
5090861,0,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19765.0,-2168,1,0,0,0,Sales staff,2
5146123,0,F,N,N,0,54000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20132.0,365243,1,0,0,0,,1
5023410,0,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21642.0,365243,1,0,0,0,,2
5010032,0,M,Y,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22121.0,365243,1,0,1,0,,2
5118397,0,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-17154.0,-1649,1,0,0,0,Drivers,2
5033628,0,F,N,Y,0,166500.0,State servant,Higher education,Married,House / apartment,-23599.0,-13382,1,0,0,0,,2
5069399,0,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8396.0,-1509,1,1,1,0,Core staff,1
5008889,0,F,N,Y,0,247500.0,Commercial associate,Higher education,Separated,Rented apartment,-17016.0,-1347,1,0,0,0,Core staff,1
5022041,0,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10049.0,-1405,1,0,0,1,Sales staff,2
5126124,0,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,-15185.0,-227,1,1,1,0,Medicine staff,2
5023563,0,F,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,-17782.0,-9975,1,0,0,0,Core staff,1
5050853,0,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9488.0,-1505,1,0,0,0,High skill tech staff,1
5024412,0,M,Y,N,0,270000.0,Working,Higher education,Married,House / apartment,-18582.0,-5084,1,0,0,0,Managers,2
5090612,0,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,-13788.0,-2905,1,0,0,0,Accountants,2
5028274,0,F,Y,N,2,360000.0,Working,Incomplete higher,Married,House / apartment,-12730.0,-2213,1,0,0,0,Accountants,4
5028996,0,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-12262.0,-356,1,0,0,0,,2
5126322,0,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-17778.0,-1719,1,1,1,0,High skill tech staff,2
5053610,0,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-20589.0,-3680,1,0,0,0,,2
5069227,0,F,Y,Y,0,,Commercial associate,Secondary / secondary special,Married,House / apartment,-17330.0,-962,1,0,1,0,Sales staff,2
5137401,0,F,N,N,0,157500.0,Working,Higher education,Separated,House / apartment,-17237.0,-3000,1,0,0,0,Medicine staff,1
5142812,0,M,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-11648.0,-4275,1,1,1,0,Core staff,2
5053114,0,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23849.0,365243,1,0,0,0,,2
5149027,0,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22795.0,365243,1,0,0,0,,2
5145869,0,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20978.0,365243,1,0,1,0,,1
5053354,0,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18362.0,-110,1,0,0,0,Laborers,2
5087944,0,F,N,Y,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,-19923.0,-2078,1,1,1,0,Cleaning staff,1
5035688,0,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16505.0,-8377,1,0,0,0,Laborers,2
5068491,0,M,N,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-18321.0,-110,1,0,1,0,,3
5044860,0,F,N,Y,0,167400.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19028.0,365243,1,0,0,0,,2
5117047,0,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23027.0,365243,1,0,0,0,,1
5022676,0,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23286.0,365243,1,0,0,0,,2
5009739,0,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-14657.0,-4392,1,1,1,0,Core staff,2
5096991,0,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-12272.0,-126,1,0,0,0,Core staff,3
5067982,0,M,Y,Y,0,153000.0,Working,Higher education,Separated,With parents,-20013.0,-7640,1,0,0,1,Managers,1
5135982,0,F,N,Y,0,423000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-13480.0,-3153,1,0,0,0,Private service staff,1
5046362,0,F,N,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,With parents,-14386.0,-139,1,1,1,0,Sales staff,2
5066817,0,F,Y,N,1,360000.0,Working,Higher education,Widow,House / apartment,-16480.0,-4023,1,0,0,1,Managers,2
5143519,0,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23280.0,365243,1,0,0,0,,1
5068888,0,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-23537.0,-4888,1,0,0,0,Medicine staff,2
5150412,0,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22116.0,365243,1,0,0,0,,1
5067924,0,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22743.0,365243,1,0,0,0,,1
5056149,0,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-23424.0,-14887,1,0,0,0,Laborers,2
5022308,0,F,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-19042.0,-3319,1,0,0,0,,1
5068465,0,F,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10175.0,-1966,1,0,1,0,Private service staff,3
5036881,0,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22471.0,365243,1,0,0,0,,2
5137033,0,M,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14301.0,-200,1,0,1,0,Laborers,3
5148812,0,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22416.0,365243,1,0,0,0,,2
5100220,0,M,Y,Y,2,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15182.0,-6123,1,0,0,0,Drivers,4
5078842,0,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,With parents,-10532.0,-117,1,0,0,0,Private service staff,3
5010526,0,M,Y,Y,1,450000.0,Working,Higher education,Married,Office apartment,-18476.0,-2625,1,0,0,0,Managers,3
